id,student_id,course_id,enrollment_date,grade,attendance_percentage
2a22afaf-670d-44ff-8f05-159eaeb75cb3,ce6b3028-cb6d-4fc2-9a23-4fecbe4aa151,aaeddd56-330d-4c56-90a6-1d6b9db8519f,2024-08-01,B,88
1b3d27dd-0de3-495d-8252-827645df5d3f,ce6b3028-cb6d-4fc2-9a23-4fecbe4aa151,92af6b68-32f8-425c-9597-b4ee0394714c,2024-08-01,C,93
7ffcdce8-d410-45e4-a302-ec56b1e73d19,ce6b3028-cb6d-4fc2-9a23-4fecbe4aa151,22c62f7c-4a5e-4de6-9363-a1365e5249f0,2024-08-01,A,87
41a82aff-9a08-446f-9882-47b4d02852cd,ce6b3028-cb6d-4fc2-9a23-4fecbe4aa151,49ac3e65-cec9-4bbc-b132-57b4bf86afb1,2024-08-01,B,87
f1a3ccf2-318e-4734-8734-b29f671a40bb,ce6b3028-cb6d-4fc2-9a23-4fecbe4aa151,2b665856-ce4b-4af5-bdc4-c1478e4485b6,2024-08-01,A,79
503eb5d1-7665-4d28-baba-a6ffc44c2be4,4cbb48da-5d10-4831-9c56-59a5b44dbc49,1305b350-9439-4b02-a606-50bd6806bc03,2024-08-01,C,75
9c5eba92-8900-4892-a164-91413ef24d26,4cbb48da-5d10-4831-9c56-59a5b44dbc49,aaeddd56-330d-4c56-90a6-1d6b9db8519f,2024-08-01,,78
754771a2-dc51-4fa4-8e8a-ca903421995d,4cbb48da-5d10-4831-9c56-59a5b44dbc49,92af6b68-32f8-425c-9597-b4ee0394714c,2024-08-01,,88
685d269a-5de2-474f-8af0-6df565247f26,4cbb48da-5d10-4831-9c56-59a5b44dbc49,22c62f7c-4a5e-4de6-9363-a1365e5249f0,2024-08-01,A,80
ed8588e1-de34-4a95-ad57-52bc47167877,4cbb48da-5d10-4831-9c56-59a5b44dbc49,49ac3e65-cec9-4bbc-b132-57b4bf86afb1,2024-08-01,,91
357d2862-cb37-449a-be7d-5ad180f96327,4cbb48da-5d10-4831-9c56-59a5b44dbc49,2b665856-ce4b-4af5-bdc4-c1478e4485b6,2024-08-01,B,76
a4637834-43ec-4b9e-b83e-843db99e2d03,8f1462bb-6cb6-4154-961c-06895e9a122c,1305b350-9439-4b02-a606-50bd6806bc03,2024-08-01,C+,82
20935a9b-134f-49fa-b91b-67474bf78255,8f1462bb-6cb6-4154-961c-06895e9a122c,aaeddd56-330d-4c56-90a6-1d6b9db8519f,2024-08-01,,78
921dd8b5-26f7-4beb-8b3c-ea1047248cf7,8f1462bb-6cb6-4154-961c-06895e9a122c,92af6b68-32f8-425c-9597-b4ee0394714c,2024-08-01,B,79
83ace3d9-d3b6-450e-8896-a4806fd43498,8f1462bb-6cb6-4154-961c-06895e9a122c,22c62f7c-4a5e-4de6-9363-a1365e5249f0,2024-08-01,,89
358cbf44-f8dd-4217-b1af-7d0dfc1fdee4,8f1462bb-6cb6-4154-961c-06895e9a122c,49ac3e65-cec9-4bbc-b132-57b4bf86afb1,2024-08-01,C,91
6558af69-94ec-40a6-aeef-b2c37466b7d5,8f1462bb-6cb6-4154-961c-06895e9a122c,2b665856-ce4b-4af5-bdc4-c1478e4485b6,2024-08-01,C+,94
dfbc8cb2-f94e-49a5-a2e5-f32c0c82f0a1,7d2cd491-3c25-4ef2-a8df-28562bd5d25e,1305b350-9439-4b02-a606-50bd6806bc03,2024-08-01,B+,89
3a2969d4-5c4c-4a76-a31d-e93bc67c3510,7d2cd491-3c25-4ef2-a8df-28562bd5d25e,aaeddd56-330d-4c56-90a6-1d6b9db8519f,2024-08-01,C+,91
042169ab-520a-4afb-8f11-60e02f7113c4,7d2cd491-3c25-4ef2-a8df-28562bd5d25e,92af6b68-32f8-425c-9597-b4ee0394714c,2024-08-01,B,92
f7ff854e-9fa3-497c-b331-b26827e0da78,7d2cd491-3c25-4ef2-a8df-28562bd5d25e,22c62f7c-4a5e-4de6-9363-a1365e5249f0,2024-08-01,B,80
d2ed62a2-9e2e-411c-acf7-3f1c2574f291,7d2cd491-3c25-4ef2-a8df-28562bd5d25e,49ac3e65-cec9-4bbc-b132-57b4bf86afb1,2024-08-01,C,90
8557269b-aea5-4962-a316-0e1af15e1c8b,7d2cd491-3c25-4ef2-a8df-28562bd5d25e,2b665856-ce4b-4af5-bdc4-c1478e4485b6,2024-08-01,B,83
46af5f67-52fb-4b07-a910-9ac3ff4e2240,4d135486-eb76-4e34-a2b2-cdf7b00f3694,1305b350-9439-4b02-a606-50bd6806bc03,2024-08-01,,82
f60326db-cbcd-4a9c-ada8-f25bdc7babc7,4d135486-eb76-4e34-a2b2-cdf7b00f3694,aaeddd56-330d-4c56-90a6-1d6b9db8519f,2024-08-01,,95
85800ad0-0e28-4688-8c94-980d774175ca,4d135486-eb76-4e34-a2b2-cdf7b00f3694,92af6b68-32f8-425c-9597-b4ee0394714c,2024-08-01,B+,91
fdeb938e-6211-4a6a-9386-0dade946bf77,4d135486-eb76-4e34-a2b2-cdf7b00f3694,22c62f7c-4a5e-4de6-9363-a1365e5249f0,2024-08-01,B,95
636a3186-3c27-4972-b122-882d3b2b0159,4d135486-eb76-4e34-a2b2-cdf7b00f3694,49ac3e65-cec9-4bbc-b132-57b4bf86afb1,2024-08-01,A,83
c0041312-53d3-4dba-83e9-46984fcf8f93,4d135486-eb76-4e34-a2b2-cdf7b00f3694,2b665856-ce4b-4af5-bdc4-c1478e4485b6,2024-08-01,B,77
6173eb96-06f1-47fc-bcc8-4b4f1c788c2e,8dc8d2ca-cde3-4c4d-bca4-0b9a2a3f0d4a,1305b350-9439-4b02-a606-50bd6806bc03,2024-08-01,C,84
85639559-4000-4831-bd78-adc7db50bb1d,8dc8d2ca-cde3-4c4d-bca4-0b9a2a3f0d4a,aaeddd56-330d-4c56-90a6-1d6b9db8519f,2024-08-01,A,83
618f7396-084c-4dc8-aa90-91c8067e55fd,8dc8d2ca-cde3-4c4d-bca4-0b9a2a3f0d4a,92af6b68-32f8-425c-9597-b4ee0394714c,2024-08-01,B+,85
5fb50222-e05f-4ccb-88b3-d186084c1b12,8dc8d2ca-cde3-4c4d-bca4-0b9a2a3f0d4a,22c62f7c-4a5e-4de6-9363-a1365e5249f0,2024-08-01,C+,77
7702c385-68f5-488a-9f82-61e2c0b83c8c,8dc8d2ca-cde3-4c4d-bca4-0b9a2a3f0d4a,49ac3e65-cec9-4bbc-b132-57b4bf86afb1,2024-08-01,A,79
968ed0a9-9959-47e2-b503-9bbbb5ccd3b3,8dc8d2ca-cde3-4c4d-bca4-0b9a2a3f0d4a,2b665856-ce4b-4af5-bdc4-c1478e4485b6,2024-08-01,A,87
f93d5464-89d1-4e10-bdbd-24bfd1a8001d,ce34f161-6b3f-4049-a5ed-e229142bad1c,1305b350-9439-4b02-a606-50bd6806bc03,2024-08-01,C,79
3d49a4e2-44d4-4406-b71e-aeef90ce7004,ce34f161-6b3f-4049-a5ed-e229142bad1c,aaeddd56-330d-4c56-90a6-1d6b9db8519f,2024-08-01,C,81
6d172d31-3620-4831-9f14-c53e347d268d,ce34f161-6b3f-4049-a5ed-e229142bad1c,92af6b68-32f8-425c-9597-b4ee0394714c,2024-08-01,A+,88
50077ef3-8fbb-4aa1-b0c5-760529627c2c,ce34f161-6b3f-4049-a5ed-e229142bad1c,22c62f7c-4a5e-4de6-9363-a1365e5249f0,2024-08-01,B,85
d2e9195f-295f-4cc7-970e-df0f3ec16df2,ce34f161-6b3f-4049-a5ed-e229142bad1c,49ac3e65-cec9-4bbc-b132-57b4bf86afb1,2024-08-01,C+,89
a9ebba9d-b0ab-4504-8f2e-2fda505bf0de,ce34f161-6b3f-4049-a5ed-e229142bad1c,2b665856-ce4b-4af5-bdc4-c1478e4485b6,2024-08-01,B,76
e0307bd8-0f68-452e-8c89-38bfcd24b9be,ffe2f93f-fd75-485b-80ae-613347cbc9b5,1305b350-9439-4b02-a606-50bd6806bc03,2024-08-01,A,88
c6518640-1fa3-4be4-9c26-23568494fede,ffe2f93f-fd75-485b-80ae-613347cbc9b5,aaeddd56-330d-4c56-90a6-1d6b9db8519f,2024-08-01,B,93
96d62d7c-04de-4539-8e58-f4504f53075b,ffe2f93f-fd75-485b-80ae-613347cbc9b5,92af6b68-32f8-425c-9597-b4ee0394714c,2024-08-01,C,75
dce2e8f2-2b9d-4bae-89eb-d8b8185578dc,ffe2f93f-fd75-485b-80ae-613347cbc9b5,22c62f7c-4a5e-4de6-9363-a1365e5249f0,2024-08-01,,93
809aefe8-d3b9-43d6-a59d-c7c37f72c02d,ffe2f93f-fd75-485b-80ae-613347cbc9b5,49ac3e65-cec9-4bbc-b132-57b4bf86afb1,2024-08-01,B,90
4d92ecdd-0825-4eb5-950f-666635805587,ffe2f93f-fd75-485b-80ae-613347cbc9b5,2b665856-ce4b-4af5-bdc4-c1478e4485b6,2024-08-01,A+,86
2f413de9-a29b-47ab-9a8a-6693ba64980d,40bd2d54-8fa3-4461-b159-3dd6595931dc,e46651dd-65ed-4cdc-9565-002ae8640adf,2024-08-01,B+,87
f73f0512-d7f8-414f-b04c-27e611a9fd40,40bd2d54-8fa3-4461-b159-3dd6595931dc,6476de36-d7b0-4b4f-935d-00aae9f4b7d4,2024-08-01,,88
7d8b51f5-83d5-493a-89e9-8775959bc345,40bd2d54-8fa3-4461-b159-3dd6595931dc,c9e56282-ecac-4d30-be81-09a270e15756,2024-08-01,C+,92
dbdbe618-95f8-4511-9eae-9f6a02d72a38,40bd2d54-8fa3-4461-b159-3dd6595931dc,1ae9d265-fe04-4a0a-bf81-0247fb625d5d,2024-08-01,,94
0017663b-394a-43ad-9d9a-8eeec12aaa13,40bd2d54-8fa3-4461-b159-3dd6595931dc,832154ee-fb50-4271-a816-fea952614b84,2024-08-01,A,90
f245514f-d025-42de-91b6-f09cb02daf40,40bd2d54-8fa3-4461-b159-3dd6595931dc,287c1e5c-8929-4044-81c2-22c4b85dcc72,2024-08-01,A,83
8fed2fdb-5f57-40e4-bfc5-33c6fec79add,fec23a15-db0b-4f18-8db0-8420c38d1a49,e46651dd-65ed-4cdc-9565-002ae8640adf,2024-08-01,B,90
a33811ac-f7d3-435d-9618-2c50e4f0fd48,fec23a15-db0b-4f18-8db0-8420c38d1a49,6476de36-d7b0-4b4f-935d-00aae9f4b7d4,2024-08-01,A+,87
c62b5d86-c068-4c7c-82b4-1b289def6a70,fec23a15-db0b-4f18-8db0-8420c38d1a49,c9e56282-ecac-4d30-be81-09a270e15756,2024-08-01,B+,87
324376eb-a0b2-4a75-a32b-74295910eb31,fec23a15-db0b-4f18-8db0-8420c38d1a49,1ae9d265-fe04-4a0a-bf81-0247fb625d5d,2024-08-01,C,80
fff37b5b-b74c-4cf3-ac7b-6fc49312a6bb,fec23a15-db0b-4f18-8db0-8420c38d1a49,832154ee-fb50-4271-a816-fea952614b84,2024-08-01,,89
2f5eb8a4-8ca3-496e-b352-513cd715d730,fec23a15-db0b-4f18-8db0-8420c38d1a49,287c1e5c-8929-4044-81c2-22c4b85dcc72,2024-08-01,A,94
a365e879-26bc-4c0a-bc21-c54e6da2d55a,5f28568e-abe3-425d-a6de-42e45d3dd2cd,e46651dd-65ed-4cdc-9565-002ae8640adf,2024-08-01,C+,75
2779ff8a-5240-41af-96ec-a9877c307b37,5f28568e-abe3-425d-a6de-42e45d3dd2cd,6476de36-d7b0-4b4f-935d-00aae9f4b7d4,2024-08-01,B,93
2bbfd08a-e13f-4d4d-8e2c-b178a5dd5bab,5f28568e-abe3-425d-a6de-42e45d3dd2cd,c9e56282-ecac-4d30-be81-09a270e15756,2024-08-01,C+,75
0f5ccf4b-f702-4f9a-8787-ec59e756a2ac,5f28568e-abe3-425d-a6de-42e45d3dd2cd,1ae9d265-fe04-4a0a-bf81-0247fb625d5d,2024-08-01,A+,95
bd32f187-566a-4d72-b4f8-0ed7651a556c,5f28568e-abe3-425d-a6de-42e45d3dd2cd,832154ee-fb50-4271-a816-fea952614b84,2024-08-01,B,79
c2746ca5-84ec-4799-af03-90c739157c61,5f28568e-abe3-425d-a6de-42e45d3dd2cd,287c1e5c-8929-4044-81c2-22c4b85dcc72,2024-08-01,,89
e97957ae-6c0d-433a-8dad-a50527863e3c,1ff0cc18-8c32-49d6-bfa7-c866cc5241ef,e46651dd-65ed-4cdc-9565-002ae8640adf,2024-08-01,A,76
7188667e-8494-49df-b732-40d774d4a4dd,1ff0cc18-8c32-49d6-bfa7-c866cc5241ef,6476de36-d7b0-4b4f-935d-00aae9f4b7d4,2024-08-01,B+,87
857fefc0-126b-4f41-9e07-50cf57d3dbe0,1ff0cc18-8c32-49d6-bfa7-c866cc5241ef,c9e56282-ecac-4d30-be81-09a270e15756,2024-08-01,B+,81
e55bd69c-ef0c-4406-b162-2ea3a8c9b078,1ff0cc18-8c32-49d6-bfa7-c866cc5241ef,1ae9d265-fe04-4a0a-bf81-0247fb625d5d,2024-08-01,B,85
c79dbee5-0e3c-41f5-8da4-11a03ad5f18e,1ff0cc18-8c32-49d6-bfa7-c866cc5241ef,832154ee-fb50-4271-a816-fea952614b84,2024-08-01,B+,87
6387d3af-aa2d-4774-9571-0dc4c41f82d9,1ff0cc18-8c32-49d6-bfa7-c866cc5241ef,287c1e5c-8929-4044-81c2-22c4b85dcc72,2024-08-01,B+,88
81d704c5-3d04-4e26-9001-c314330de9b9,b44195d7-1765-41a9-800d-a0b8ed769207,e46651dd-65ed-4cdc-9565-002ae8640adf,2024-08-01,B+,77
2cdfb415-bf31-4243-a605-5be5ecd0766b,b44195d7-1765-41a9-800d-a0b8ed769207,6476de36-d7b0-4b4f-935d-00aae9f4b7d4,2024-08-01,B,75
f4b7679a-8403-48cc-89e0-58af54ccdc38,b44195d7-1765-41a9-800d-a0b8ed769207,c9e56282-ecac-4d30-be81-09a270e15756,2024-08-01,C,92
e4f5f16b-b357-4891-99ac-125078cc1ac6,b44195d7-1765-41a9-800d-a0b8ed769207,1ae9d265-fe04-4a0a-bf81-0247fb625d5d,2024-08-01,A+,86
b5ee78cc-b2bd-4600-85ab-b4d1ba338976,b44195d7-1765-41a9-800d-a0b8ed769207,832154ee-fb50-4271-a816-fea952614b84,2024-08-01,A,95
182db4c7-9f77-451c-8482-0c60fc33958e,b44195d7-1765-41a9-800d-a0b8ed769207,287c1e5c-8929-4044-81c2-22c4b85dcc72,2024-08-01,A+,95
27b5a25e-35c4-48c9-ac96-46590daaa7c9,0d182344-b20d-43cf-a9d6-b23861738afd,e46651dd-65ed-4cdc-9565-002ae8640adf,2024-08-01,A+,75
7077434e-4fd5-4645-84cf-d4887037de71,0d182344-b20d-43cf-a9d6-b23861738afd,6476de36-d7b0-4b4f-935d-00aae9f4b7d4,2024-08-01,A,81
df91cc38-51c1-4156-8123-4414f69a513f,0d182344-b20d-43cf-a9d6-b23861738afd,c9e56282-ecac-4d30-be81-09a270e15756,2024-08-01,,75
0a85cc12-0aa7-4587-84c6-daae740c8c88,0d182344-b20d-43cf-a9d6-b23861738afd,1ae9d265-fe04-4a0a-bf81-0247fb625d5d,2024-08-01,C+,79
88d37e46-93ee-4e7b-9424-69fccf2666e2,0d182344-b20d-43cf-a9d6-b23861738afd,832154ee-fb50-4271-a816-fea952614b84,2024-08-01,A,79
f173f837-bd2d-4522-9130-d64dde4e0c9e,0d182344-b20d-43cf-a9d6-b23861738afd,287c1e5c-8929-4044-81c2-22c4b85dcc72,2024-08-01,B,78
da645380-7951-40fb-88fa-ff629f54711b,7cd92b0f-39f3-416d-9948-268003e95139,e46651dd-65ed-4cdc-9565-002ae8640adf,2024-08-01,C+,81
013806d9-b3ef-4845-91b2-c03425c46559,7cd92b0f-39f3-416d-9948-268003e95139,6476de36-d7b0-4b4f-935d-00aae9f4b7d4,2024-08-01,B,83
aa8a8914-04ef-4bfb-9e74-a3484b4c0bcb,7cd92b0f-39f3-416d-9948-268003e95139,c9e56282-ecac-4d30-be81-09a270e15756,2024-08-01,,86
e19a0be4-12f6-457c-8eab-364364c47c62,7cd92b0f-39f3-416d-9948-268003e95139,1ae9d265-fe04-4a0a-bf81-0247fb625d5d,2024-08-01,A,94
59bb2c79-ff5d-4235-a55f-a077fafadcc9,7cd92b0f-39f3-416d-9948-268003e95139,832154ee-fb50-4271-a816-fea952614b84,2024-08-01,C+,78
9e0439db-6dee-4816-aca1-4f94188a597e,7cd92b0f-39f3-416d-9948-268003e95139,287c1e5c-8929-4044-81c2-22c4b85dcc72,2024-08-01,,80
0fa7dda2-0363-4fd7-9736-2c58675a5666,30bc9ed8-ad1b-476d-9b8c-0ff3cc9a8708,e46651dd-65ed-4cdc-9565-002ae8640adf,2024-08-01,B+,78
6ea2c720-287a-4332-8039-6d9766b2cb96,30bc9ed8-ad1b-476d-9b8c-0ff3cc9a8708,6476de36-d7b0-4b4f-935d-00aae9f4b7d4,2024-08-01,C+,75
88c3ab1d-5475-46fa-aebe-c6b77f509dbc,30bc9ed8-ad1b-476d-9b8c-0ff3cc9a8708,c9e56282-ecac-4d30-be81-09a270e15756,2024-08-01,B+,93
08bc274a-0fac-4a51-976c-f2360ead6a9c,30bc9ed8-ad1b-476d-9b8c-0ff3cc9a8708,1ae9d265-fe04-4a0a-bf81-0247fb625d5d,2024-08-01,C,87
1bfc9e9c-f8b5-45b0-861c-b8528f5fb88a,30bc9ed8-ad1b-476d-9b8c-0ff3cc9a8708,832154ee-fb50-4271-a816-fea952614b84,2024-08-01,B,81
fc857b24-74d5-4f7e-87f5-dbb58245f87c,30bc9ed8-ad1b-476d-9b8c-0ff3cc9a8708,287c1e5c-8929-4044-81c2-22c4b85dcc72,2024-08-01,A+,93
e5e150e9-f6cc-442c-a2ee-7d41ba3328c0,ab6d64fb-7269-4aef-a967-ce2edc6e08f9,e46651dd-65ed-4cdc-9565-002ae8640adf,2024-08-01,C,95
e2330d3f-ecec-427f-9470-6506de7e5b70,ab6d64fb-7269-4aef-a967-ce2edc6e08f9,6476de36-d7b0-4b4f-935d-00aae9f4b7d4,2024-08-01,A,78
adf9cb44-8777-4659-a035-1126a1bc3400,ab6d64fb-7269-4aef-a967-ce2edc6e08f9,c9e56282-ecac-4d30-be81-09a270e15756,2024-08-01,C,84
60edbaf5-8c94-451e-9119-1cc6219d4fb8,ab6d64fb-7269-4aef-a967-ce2edc6e08f9,1ae9d265-fe04-4a0a-bf81-0247fb625d5d,2024-08-01,,94
7cc3d75c-1e92-4bf8-9e9b-8e009e68eb16,ab6d64fb-7269-4aef-a967-ce2edc6e08f9,832154ee-fb50-4271-a816-fea952614b84,2024-08-01,,78
cc7bd7de-75d6-4c95-ada6-6419f72da636,ab6d64fb-7269-4aef-a967-ce2edc6e08f9,287c1e5c-8929-4044-81c2-22c4b85dcc72,2024-08-01,,93
3b3c4631-10b5-470c-b58b-cc2e858bf8f1,1fea5f55-741e-4171-8c53-9e0b4f3dab7d,e46651dd-65ed-4cdc-9565-002ae8640adf,2024-08-01,,76
2b71eb4f-c624-466c-9d76-5825ba6e66e3,1fea5f55-741e-4171-8c53-9e0b4f3dab7d,6476de36-d7b0-4b4f-935d-00aae9f4b7d4,2024-08-01,B+,92
f89a7860-5a8e-4c07-8d20-be1946b494f7,1fea5f55-741e-4171-8c53-9e0b4f3dab7d,c9e56282-ecac-4d30-be81-09a270e15756,2024-08-01,B,86
aa0ad7d3-4271-42b6-bb51-f3d936226b13,1fea5f55-741e-4171-8c53-9e0b4f3dab7d,1ae9d265-fe04-4a0a-bf81-0247fb625d5d,2024-08-01,A+,91
1d7da351-39e6-4c1c-9b1a-93314a7adae4,1fea5f55-741e-4171-8c53-9e0b4f3dab7d,832154ee-fb50-4271-a816-fea952614b84,2024-08-01,C,85
b7d2fa91-0c66-4ec9-a25b-729a7fef8fa3,1fea5f55-741e-4171-8c53-9e0b4f3dab7d,287c1e5c-8929-4044-81c2-22c4b85dcc72,2024-08-01,A+,88
1cda7835-1fdd-40fe-977f-2df13f0a7121,bdd9b359-a1cd-485e-aee7-92c664168eb4,e46651dd-65ed-4cdc-9565-002ae8640adf,2024-08-01,,90
e8849ef3-3306-4654-ad53-9aaf435a5a04,bdd9b359-a1cd-485e-aee7-92c664168eb4,6476de36-d7b0-4b4f-935d-00aae9f4b7d4,2024-08-01,A+,88
693574ae-3196-4292-9333-74b655bc1e4a,bdd9b359-a1cd-485e-aee7-92c664168eb4,c9e56282-ecac-4d30-be81-09a270e15756,2024-08-01,B+,95
411f49d1-8b66-4d00-a2d6-3a7baf8c79da,bdd9b359-a1cd-485e-aee7-92c664168eb4,1ae9d265-fe04-4a0a-bf81-0247fb625d5d,2024-08-01,,89
d38a75e5-2461-41c2-a811-0ad06b5ebdb6,bdd9b359-a1cd-485e-aee7-92c664168eb4,832154ee-fb50-4271-a816-fea952614b84,2024-08-01,C,79
7168ce9e-7399-4dfd-a1cf-defbadda1041,bdd9b359-a1cd-485e-aee7-92c664168eb4,287c1e5c-8929-4044-81c2-22c4b85dcc72,2024-08-01,B,80
0838d0d2-ec1f-45bd-a0d3-e03cabdf04f9,39c05a50-206c-47ce-b334-3ace0a79149c,e46651dd-65ed-4cdc-9565-002ae8640adf,2024-08-01,C,91
4b43a66f-d8d9-40a7-a043-4bc2d8d4d371,39c05a50-206c-47ce-b334-3ace0a79149c,6476de36-d7b0-4b4f-935d-00aae9f4b7d4,2024-08-01,C,83
1c9fcb66-015c-4bd7-9063-98244e8cd5ef,39c05a50-206c-47ce-b334-3ace0a79149c,c9e56282-ecac-4d30-be81-09a270e15756,2024-08-01,C+,92
cc1a8d8b-3c7e-4527-b6b5-2153ce73ed8f,39c05a50-206c-47ce-b334-3ace0a79149c,1ae9d265-fe04-4a0a-bf81-0247fb625d5d,2024-08-01,,90
3257eb9c-e937-448c-b536-d813a700a644,39c05a50-206c-47ce-b334-3ace0a79149c,832154ee-fb50-4271-a816-fea952614b84,2024-08-01,B,88
b5e731b6-16b9-4fb6-b261-3dd1b7daca52,39c05a50-206c-47ce-b334-3ace0a79149c,287c1e5c-8929-4044-81c2-22c4b85dcc72,2024-08-01,,93
8149110c-f8cf-414d-8e77-26698277ed22,e76d9ae1-bbb3-4042-a6ee-35434a2aad1e,e46651dd-65ed-4cdc-9565-002ae8640adf,2024-08-01,B+,85
52a6b3fd-339a-4cac-a70b-485505711a58,e76d9ae1-bbb3-4042-a6ee-35434a2aad1e,6476de36-d7b0-4b4f-935d-00aae9f4b7d4,2024-08-01,,82
ce783801-9769-4cff-ab87-991e51849771,e76d9ae1-bbb3-4042-a6ee-35434a2aad1e,c9e56282-ecac-4d30-be81-09a270e15756,2024-08-01,,77
a3ec7a41-9698-42dc-8783-2990af841306,e76d9ae1-bbb3-4042-a6ee-35434a2aad1e,1ae9d265-fe04-4a0a-bf81-0247fb625d5d,2024-08-01,B+,89
b9c73bbc-9f14-488e-9c72-5bda34f0fb99,e76d9ae1-bbb3-4042-a6ee-35434a2aad1e,832154ee-fb50-4271-a816-fea952614b84,2024-08-01,A,89
5c355947-49c9-4571-873a-f549cddbe165,e76d9ae1-bbb3-4042-a6ee-35434a2aad1e,287c1e5c-8929-4044-81c2-22c4b85dcc72,2024-08-01,C+,94
ef3dc397-9bd5-43de-abfb-93f40e04d0bc,84251b43-37af-4e8c-a556-939807447e9a,e46651dd-65ed-4cdc-9565-002ae8640adf,2024-08-01,C,87
603e19d3-2992-4e6a-b771-e7c9c54ff010,84251b43-37af-4e8c-a556-939807447e9a,6476de36-d7b0-4b4f-935d-00aae9f4b7d4,2024-08-01,B+,75
a4b79f97-5a1a-46fb-b8f7-cbf0263aad55,84251b43-37af-4e8c-a556-939807447e9a,c9e56282-ecac-4d30-be81-09a270e15756,2024-08-01,B,85
98eb375f-131b-4806-a23d-0ca5c7a46213,84251b43-37af-4e8c-a556-939807447e9a,1ae9d265-fe04-4a0a-bf81-0247fb625d5d,2024-08-01,A,90
ca4fa7c3-2c9f-41c5-bd8f-9500cc1bc7ec,84251b43-37af-4e8c-a556-939807447e9a,832154ee-fb50-4271-a816-fea952614b84,2024-08-01,A,86
76a457ae-54ac-49a9-99f8-9f8c1368afe1,84251b43-37af-4e8c-a556-939807447e9a,287c1e5c-8929-4044-81c2-22c4b85dcc72,2024-08-01,,83
d8b3a6cb-6c3e-4ff2-988e-f8548c6f0f10,a854ab98-ef4d-4dac-b9cd-0a7a95b437ae,bb925c34-4707-4fc5-9eb9-71d74c0a04a4,2024-08-01,B+,83
f6d8a97b-4e53-4b1e-bfe8-c3ca857e0f00,a854ab98-ef4d-4dac-b9cd-0a7a95b437ae,cea91802-ac83-42ce-8e4d-140db6b66af4,2024-08-01,C+,83
d126f27f-de50-43b9-9b68-a1306d8c5bb1,a854ab98-ef4d-4dac-b9cd-0a7a95b437ae,2b4f8980-8896-4e03-b2b5-cca0d597c196,2024-08-01,C+,75
bc355cec-3ce4-4860-8923-2b13557fa20f,beccfeb4-dec3-45ad-9a37-ff766e6fdde5,bb925c34-4707-4fc5-9eb9-71d74c0a04a4,2024-08-01,C+,81
373eba6a-0989-4372-b17c-5540e4c1f0fe,beccfeb4-dec3-45ad-9a37-ff766e6fdde5,cea91802-ac83-42ce-8e4d-140db6b66af4,2024-08-01,A+,82
7ecef335-58d5-4ab9-9409-2cdc71650700,beccfeb4-dec3-45ad-9a37-ff766e6fdde5,2b4f8980-8896-4e03-b2b5-cca0d597c196,2024-08-01,C,88
eb224973-6427-4c60-9d15-31c16a350b53,82d1a897-0aa0-44a6-8605-be2f9b8f1711,bb925c34-4707-4fc5-9eb9-71d74c0a04a4,2024-08-01,B,92
1cea9bce-4279-4b16-874e-a3ccd1d8582a,82d1a897-0aa0-44a6-8605-be2f9b8f1711,cea91802-ac83-42ce-8e4d-140db6b66af4,2024-08-01,,82
3900ef9c-e5a5-4644-9b43-4975e739b321,82d1a897-0aa0-44a6-8605-be2f9b8f1711,2b4f8980-8896-4e03-b2b5-cca0d597c196,2024-08-01,C,90
0ff9232d-29f8-4e5b-8c57-1815b922a96e,2888da7c-b0af-48e6-a939-1742eb976a80,bb925c34-4707-4fc5-9eb9-71d74c0a04a4,2024-08-01,C,90
4eb998a6-3600-4c34-9f48-ce3740419940,2888da7c-b0af-48e6-a939-1742eb976a80,cea91802-ac83-42ce-8e4d-140db6b66af4,2024-08-01,B,75
e9f216ad-34c9-4922-9594-0e6b820a1bb2,2888da7c-b0af-48e6-a939-1742eb976a80,2b4f8980-8896-4e03-b2b5-cca0d597c196,2024-08-01,A+,84
5f1399bc-83f7-4c6c-80b4-ee2542a4a3e4,e1a60a9b-2773-44da-a00f-c33861df5b32,bb925c34-4707-4fc5-9eb9-71d74c0a04a4,2024-08-01,A,87
785bc846-fb26-45c7-b653-0135e2304f69,e1a60a9b-2773-44da-a00f-c33861df5b32,cea91802-ac83-42ce-8e4d-140db6b66af4,2024-08-01,C,82
7626668c-e6c0-4572-9e0a-53a40acfd9e4,e1a60a9b-2773-44da-a00f-c33861df5b32,2b4f8980-8896-4e03-b2b5-cca0d597c196,2024-08-01,B+,93
3ccb7aca-fac7-43fd-9b34-dc73b26c6819,558c9eb8-2250-4755-a18c-0de89783d98f,bb925c34-4707-4fc5-9eb9-71d74c0a04a4,2024-08-01,B+,90
04c6bd6c-2f3e-4b13-be57-fd6f2f210d38,558c9eb8-2250-4755-a18c-0de89783d98f,cea91802-ac83-42ce-8e4d-140db6b66af4,2024-08-01,C+,91
54415feb-948e-4e0b-a98c-ee83b3a925e9,558c9eb8-2250-4755-a18c-0de89783d98f,2b4f8980-8896-4e03-b2b5-cca0d597c196,2024-08-01,B+,88
3bed79cf-41df-4829-82a4-6abdf68698f4,e10c0a8c-3617-4446-96cf-2e870b4a1623,bb925c34-4707-4fc5-9eb9-71d74c0a04a4,2024-08-01,C,92
